sampno,chhwgt,cexphhwgt,hctfip
1964832,0.691616866,183.2794848,13
1964835,1.162407949,245.8866931,97
1964845,1.267282434,354.0482511,85
1964848,0.232336849,32.33480814,87
1964857,0.410935203,47.6083464,115
1964890,0.513636156,201.0979565,37
1964892,0.494260868,139.4096853,113
1964930,0.363688557,58.42972158,29
1964970,0.739075381,230.7591423,75
1965022,0.931959221,246.9705617,13
1965085,1.202112155,471.3085926,65
1965109,0.811438779,317.6931346,37
1965285,0.427387554,167.3300502,37
1965339,0.740080651,303.4617319,59
1965349,0.847898942,224.6944645,13
1965393,0.566884258,123.7244736,111
1965402,1.05423739,236.1030426,81
1965412,1.260607808,493.5510311,37
1965453,1.84759895,296.832799,29
1965458,0.472149199,159.5602122,77
1965546,1.290660133,811.3726009,73
1965562,0.870377559,144.4869053,17
1965565,1.428365065,559.231068,37
1965592,1.850154474,724.3693419,37
1965607,2.6495182,560.4583733,97
1965615,1.039333988,308.4882663,99
1965717,1.977385501,1218.786174,67
1965740,0.787177297,175.4107458,41
1965744,1.766724412,618.4314355,71
1965780,1.539885618,968.0480301,73
1965781,1.275256591,378.5132589,99
1965790,0.521546415,113.8293308,111
1965839,0.529858065,28.12323531,21
1965872,0.764965051,171.3186971,81
1965878,0.548994384,53.99091707,25
1965896,1.250065745,512.5753733,59
1965905,2.477915229,692.2699545,85
1965915,0.459396305,100.2648518,111
1965917,0.94008521,89.11741839,93
1965940,0.668210616,81.70411083,53
1965978,0.398531336,163.4132838,59
1966111,1.21701129,476.4821962,37
1966158,1.151875489,309.2893468,61
1966178,0.714720223,293.062974,59
1966220,2.006963515,510.8954873,19
1966260,1.248145102,488.6716536,37
1966269,0.625490007,203.8853266,83
1966315,0.658344501,257.7539224,37
1966335,0.814320244,318.8212809,37
1966489,1.291665411,289.2765297,81
1966495,0.411514149,89.8144035,111
1966537,0.575963904,70.42482942,53
1966651,1.405542194,311.1239337,95
1966672,0.735763689,118.2068193,29
1966685,1.188709118,263.1268262,95
1966713,1.574219283,252.9119839,29
1966753,0.970996161,257.3154082,13
1966760,0.315467177,19.78967918,69
1966823,1.600111496,626.4729393,37
1966825,0.219248296,26.51532428,79
1966890,0.464697436,56.19931116,79
1966943,0.339070671,110.5238032,83
1966980,1.388306498,544.3092631,65
1966995,0.486018133,128.7955187,13
1967001,1.466126902,574.0155183,37
1967014,0.668039087,89.23635866,103
1967022,0.803947622,281.4171123,71
1967035,0.82888862,180.9078429,111
1967102,1.168435,457.4636896,37
1967171,0.702798111,275.1583246,37
1967210,1.766724412,618.4314355,71
1967228,0.714603675,279.780419,37
1967287,0.527658217,115.1632529,111
1967298,0.521546415,113.8293308,111
1967332,1.122326438,440.0272402,65
1967379,0.800246619,313.3111992,37
1967400,0.97128897,273.9587504,113
1967401,1.738263977,232.1965149,103
1967406,1.807315968,610.7724424,77
1967423,0.936701991,248.2274028,13
1967474,0.732138904,154.8709418,97
1967519,0.604582806,204.3154177,77
1967536,2.852163517,458.2248112,29
1967577,1.544589999,431.5213193,85
1967591,1.351939666,554.3476268,59
1967593,1.327880926,338.0272574,19
1967694,0.974975261,213.9500418,57
1967695,0.202131358,24.44524592,79
1967808,0.45154353,283.8625283,73
1967832,1.273383688,201.8671585,107
1967833,0.474296383,29.75324837,69
1967856,0.260072003,34.7403004,103
1967859,1.276106119,802.2232302,73
1967876,0.784344144,307.0850892,37
1967905,1.012653553,396.4724018,37
1967910,0.784804205,173.7204137,95
1967917,0.638324657,140.0749255,57
1967999,0.507844393,111.4421395,57
1968036,1.116232938,437.0256268,37
1968040,1.02276488,400.4311714,37
1968135,1.938037597,493.3496075,19
1968151,0.693337164,154.4998687,41
1968158,1.375811766,538.6554893,37
1968166,0.549583364,122.4664737,41
1968182,1.309449339,512.6733844,37
1968187,0.545308071,115.3502075,97
1968230,1.116232938,437.0256268,37
1968250,1.538527458,602.361661,37
1968264,0.545765295,213.6771027,37
1968293,0.654844779,138.5207468,97
1968295,1.320953614,541.6421453,59
1968308,0.776876011,242.5615122,75
1968315,0.820789791,321.3542269,37
1968366,1.110855535,242.4481091,111
1968391,1.045588306,353.3507891,77
1968457,1.434595882,380.1700149,13
1968463,1.029330613,230.5250145,81
1968468,0.834577372,326.7523172,37
1968476,0.909852872,284.7443042,1
1968508,1.879614492,525.1191097,85
1968515,0.714517034,155.945844,111
1968540,0.205217732,23.5968484,109
1968556,0.897746496,228.531625,19
1968577,0.500001727,61.13670685,53
1968638,1.122326438,440.0272402,65
1968730,1.561104295,981.3871365,73
1968731,0.750767519,293.9392258,37
1968753,0.926161179,274.8970588,99
1968813,0.85574168,335.5081345,65
1968830,0.914593512,245.5769157,61
1968833,0.627719466,186.315556,99
1968906,1.410738763,493.8207636,71
1968955,0.411673408,91.73529241,41
1968993,0.624863543,76.40393451,53
1969001,0.742653321,162.0866871,111
1969045,1.295221304,273.9809921,97
1969058,0.979764078,401.7412203,59
1969061,0.806048168,98.55792061,53
1969066,1.117272,185.4725826,17
1969075,0.834577372,326.7523172,37
1969098,0.593097454,72.51979984,53
1969102,0.57840141,80.49734123,87
1969142,0.538607132,175.5649007,83
1969190,0.930119294,276.0718806,99
1969203,0.490516531,165.7673506,77
1969210,0.702798111,275.1583246,37
1969214,1.420289357,556.0692804,37
1969225,1.6568425,257.2160462,47
1969238,1.250065745,512.5753733,59
1969244,0.643276058,143.3444962,41
1969246,0.264257342,16.57721755,69
1969259,1.822042709,463.8217838,19
1969266,0.588964549,164.5425383,85
1969321,0.815114508,126.4558818,55
1969354,0.536518482,117.0970369,111
1969370,0.535511239,105.1866515,45
1969415,1.12459599,286.2787551,19
1969425,1.716015417,384.312362,81
1969443,2.085134666,352.5631574,23
1969458,0.88409078,346.6228832,65
1969483,2.277185553,891.5598258,37
1969505,0.782615524,173.235938,95
1969620,0.628728912,76.87656482,53
1969679,1.122493929,189.7958968,23
1969697,0.787498295,96.28977225,53
1969701,0.761688342,106.0057693,87
1969711,1.012653553,396.4724018,37
1969714,0.924920578,362.6309024,65
1969737,0.641987972,200.9142622,1
1969739,0.674183458,108.3134209,29
1969769,0.832610242,155.4850074,101
1969801,0.916491483,358.8231909,37
1969806,1.830535561,387.2171864,97
1969818,0.693337164,154.4998687,41
1969829,0.593688036,232.7655297,65
1969872,1.26429158,281.7285632,41
1969874,0.534202992,64.60513411,79
1969921,1.443687803,387.6436836,61
1969927,1.413551367,441.3486222,75
1969934,1.047757382,228.6767165,111
1969940,0.242676424,33.77378858,87
1969969,1.293878606,452.9145568,71
1969975,0.874230802,244.2390727,85
1970004,0.461369553,56.41303541,53
1970037,0.561953852,27.74581462,51
1970061,0.508489167,34.20437164,63
1970062,1.116232938,437.0256268,37
1970078,0.477648782,155.6948582,83
1970088,1.885203464,447.5524997,7
1970178,0.283742094,34.31503808,79
1970195,0.970603277,380.0089489,37
1970222,1.031205761,403.7359309,37
1970270,0.941823496,592.07669,73
1970287,0.853114428,202.5317172,7
1970432,1.382267198,566.7830895,59
1970453,0.341137032,111.1973563,83
1970462,1.080799159,365.2501022,77
1970463,1.35891125,532.0386279,37
1970464,2.536929226,407.5796877,29
1970470,1.900765136,1171.560258,67
1970528,1.625904224,666.6837069,59
1970566,0.474860566,88.67738448,101
1970598,1.500135165,506.9623878,77
1970616,0.466474638,57.03724942,53
1970637,2.336470071,523.2670537,81
1970668,0.903825186,143.2817334,107
1970682,1.039624184,407.6024096,65
1970709,0.633294194,221.6808886,71
1970730,0.922612804,361.2198004,37
1970735,1.187721943,465.0148809,37
1970871,1.245566221,173.3480718,87
1970912,0.368482251,42.36972968,109
1970926,1.209677621,270.9148525,81
1970928,1.008533349,413.5377357,59
1970948,1.26429158,281.7285632,41
1970982,0.649945548,75.29856912,115
1971000,1.514191669,339.1126741,81
1971010,1.41046056,378.721858,61
1971030,0.760523292,170.3239374,81
1971070,0.378489582,13.56083858,49
1971098,1.30430536,534.8157164,59
1971106,0.949985561,147.3796144,55
1971118,0.285867193,56.15085299,45
1971135,0.390373986,54.32916906,87
1971163,0.636990648,168.8034568,13
1971183,1.911918653,748.5511487,37
1971209,0.566331476,126.8334684,81
1971221,0.845273106,346.5947128,59
1971231,1.593203371,472.8841274,99
1971236,0.786925497,175.3546357,41
1971296,0.749808729,222.5532865,99
1971337,1.151938188,451.0048858,37
1971353,0.241789914,29.24144947,79
1971381,0.350185579,42.35054204,79
1971530,0.938616717,384.8692087,59
1971541,1.168435,457.4636896,37
1971550,1.037489849,219.4624945,97
1971587,1.094798314,103.7837831,93
1971600,1.35996814,211.12787,47
1971650,0.528701937,89.395101,23
1971667,0.408160786,56.80459547,87
1971702,0.462292877,180.9961232,37
1971731,0.475825276,24.83293594,43
1971780,0.390373986,54.32916906,87
1971787,1.17271428,459.1391061,37
1971805,0.863407279,338.0397536,37
1971814,0.732138904,154.8709418,97
1971912,1.340004572,525.3716686,65
1971940,1.05916829,298.7457185,113
1971990,0.689830613,109.3575699,107
1972002,1.600111496,626.4729393,37
1972003,0.410795642,49.68056696,79
1972021,0.940688486,115.0207951,53
1972022,1.600111496,626.4729393,37
1972037,1.389160145,543.8816239,37
1972038,1.426709209,499.4111241,71
1972047,1.066175987,171.2904213,29
1972147,0.654075891,91.02911796,87
1972158,1.471988686,228.518468,47
1972161,1.319561747,516.6325771,37
1972180,0.975190528,381.8049418,37
1972183,1.034253596,291.7183571,113
1972188,0.592792633,193.2272589,83
1972262,0.975190528,381.8049418,37
1972270,0.143247405,16.47122436,109
1972282,0.462889204,181.4836148,65
1972323,0.809856887,112.709487,87
1972341,1.034983373,98.1134958,93
1972363,1.283186193,526.1560398,59
1972411,0.373376941,59.19075521,107
1972460,1.556981572,638.4227499,59
1972484,0.827032067,185.2189926,81
1972591,0.462912306,150.8913421,83
1972596,0.425807492,138.7966213,83
1972623,0.576053269,80.17054555,87
1972638,0.56009743,219.2883961,37
1972787,1.784843616,557.2760136,75
1972792,1.839989451,305.4471923,17
1972807,0.33123466,65.06206083,45
1972830,0.342314278,134.0223057,37
1972896,0.478018597,187.1530306,37
1972917,0.778729498,73.82135337,93
1972930,0.306361448,37.05056459,79
1972972,0.701651758,197.9057156,113
1973003,2.310455179,320.1991412,31
1973029,0.556907228,121.5469519,111
1973032,0.369380583,23.17173944,69
1973035,0.375797748,45.44801186,79
1973039,1.153334471,403.7179132,71
1973044,0.963897192,117.858593,53
1973072,0.525810101,117.1689557,41
1973083,0.34843268,33.03043236,93
1973118,0.427387554,167.3300502,37
1973122,1.611284643,340.8385608,97
1973126,1.992639187,320.1347713,29
1973149,0.484739253,198.7618688,59
1973151,0.408160786,56.80459547,87
1973166,0.880784029,344.8430694,37
1973168,1.225851303,480.6159307,65
1973178,1.454125997,569.3169444,37
1973214,0.800246619,313.3111992,37
1973215,1.790705298,242.3440376,39
1973254,1.251963038,438.24226,71
1973274,0.644919831,201.3612562,75
1973301,0.352505064,76.9354641,111
1973360,0.99619666,121.8079456,53
1973381,0.551701164,103.0269089,101
1973382,1.803090046,535.1813072,99
1973400,0.764093288,118.5405114,55
1973430,0.499402287,60.39642645,79
1973435,1.656364764,366.6447889,95
1973465,1.489367917,247.2423135,17
1973469,0.89023297,188.3129251,97
1973481,1.622332348,302.9609106,101
1973533,1.428365065,559.231068,37
1973562,0.213192547,33.79701973,107
1973580,0.714603675,279.780419,37
1973601,0.92733794,380.2444732,59
1973604,2.811571401,436.4816083,47
1973638,1.230929461,481.9314148,37
1973648,0.70754646,156.6190177,95
1973656,2.246387357,571.8435611,19
1973672,0.722215099,30.50116903,27
1973687,1.191656316,466.55526,37
1973695,0.689238501,145.796126,97
1973742,0.61424959,60.4084479,25
1973747,0.834577372,326.7523172,37
1973765,0.193217254,23.3671971,79
1973766,1.230929461,481.9314148,37
1973775,0.241789914,29.24144947,79
1973787,0.715776406,156.2207062,111
1973809,1.476008349,245.0245603,17
1973816,0.793664207,268.2144323,77
1973821,1.060488345,66.52585643,69
1973832,1.152522046,321.986957,85
1973875,0.663761826,157.5788874,7
1973886,0.510023762,26.61772722,43
1973897,0.615370778,41.39394148,63
1973922,0.554405846,34.77862239,69
1973950,0.742653321,162.0866871,111
1973956,0.610584844,250.3634354,59
1973965,0.678057607,229.1458208,77
1973966,0.814742819,254.9790019,1
1974018,0.927798648,173.2608757,101
1974023,1.188709118,263.1268262,95
1974051,1.161917866,324.6119233,85
1974061,0.903391271,353.6942184,37
1974069,1.262301426,441.8611515,71
1974122,0.521094765,55.64462993,9
1974145,1.791223706,248.2403889,31
1974174,1.381306094,540.8066194,37
1974189,0.614183751,60.40197295,25
1974275,0.7383726,161.1524046,111
1974298,0.975847539,400.1352878,59
1974307,0.865249454,302.8754561,71
1974325,1.830535561,387.2171864,97
1974418,1.698067372,226.8270706,103
1974442,0.61539893,98.86917659,29
1974480,0.116045042,7.279661135,69
1974487,0.884215617,192.9831536,111
1974490,1.9895717,440.4018436,95
1974524,0.737789609,72.55800554,25
1974567,1.746503806,569.2920667,83
1974570,1.472509522,407.0016327,89
1974571,0.699174064,147.8978173,97
1974586,0.301520981,98.28407005,83
1974660,0.488190913,30.62487082,69
1974691,0.841388388,186.2456113,95
1974706,1.46323264,202.4406392,33
1974723,0.544880538,342.5387736,73
1974728,0.500001727,61.13670685,53
1974731,1.008533349,413.5377357,59
1974740,1.104983809,171.5428995,47
1974750,0.914593512,245.5769157,61
1974789,0.583103832,129.9360112,41
1974810,1.541514064,520.946158,77
1974828,0.963089944,213.1848714,95
1974928,1.17250974,327.5710384,85
1974933,1.155265627,244.3758621,97
1974956,0.990077275,262.3719313,13
1974979,0.295468198,33.97424877,109
1974980,1.118240863,438.4254206,65
1974999,0.970685832,271.1862895,85
1975006,1.717274786,275.8950915,29
1975012,0.836164228,292.6943448,71
1975016,0.83540245,29.93149168,49
1975026,0.69383257,164.717765,7
1975065,0.543932326,75.70020628,87
1975068,1.59726794,474.0905459,99
1975132,1.480404664,518.2069007,71
1975149,0.893126839,87.83466368,25
1975157,0.346049789,18.36725777,21
1975201,0.979764078,401.7412203,59
1975217,0.69880942,195.2305551,85
1975233,1.056944895,295.2849983,85
1975240,1.295809295,201.1675482,47
1975251,1.116232938,437.0256268,37
1975254,0.271185319,37.74143152,87
1975269,1.079609429,228.3721411,97
1975305,1.235493059,506.6000078,59
1975327,1.885601837,531.846998,113
1975330,1.17271428,459.1391061,37
1975337,0.958189346,209.1281789,111
1975369,0.642154849,142.1442511,95
1975372,1.475337215,350.2491221,7
1975392,1.12459599,286.2787551,19
1975424,0.771994448,229.1383055,99
1975427,1.520648473,336.6032955,95
1975447,0.631910448,77.26558074,53
1975452,0.762627994,72.29497635,93
1975508,2.764040703,732.4748442,13
1975531,0.876558768,244.8894505,85
1975616,0.402863157,39.61962444,25
1975622,0.636939858,261.1700117,59
1975627,0.922722533,206.6494697,81
1975660,0.933961537,587.1342753,73
1975664,0.734462467,89.80492281,53
1975671,0.628369147,50.8046798,5
1975682,1.560332635,413.490439,13
1975872,1.043583097,340.167354,83
1975929,1.082882739,275.6601705,19
1975940,0.386340156,16.31622827,27
1975962,0.404531869,89.54519246,95
1975971,1.415122038,478.2326713,77
1976003,0.729287457,285.5293884,37
1976025,0.758868088,477.0618995,73
1976031,0.445931947,18.8329567,27
1976039,0.782615524,173.235938,95
1976103,1.330599961,520.9542402,37
1976146,1.091301014,427.8631929,65
1976215,1.466126902,574.0155183,37
1976218,0.773525701,302.8494706,37
1976225,1.295058025,814.137333,73
1976261,0.674341773,142.6449885,97
1976295,0.946341582,254.1015695,61
1976318,2.147017254,671.9228494,1
1976320,0.510271734,172.4435122,77
1976350,2.246387357,571.8435611,19
1976394,0.960735732,393.9388617,59
1976398,0.803752441,226.7039173,113
1976414,0.606315301,162.8013317,61
1976422,0.397582957,124.4261419,1
1976434,1.544543596,604.7170894,37
1976444,1.002024083,166.3408682,17
1976477,1.104311331,432.96411,65
1976499,0.404149292,112.9095979,85
1976538,1.0209697,228.652536,81
1976546,0.349742033,33.15455536,93
1976614,0.7383726,161.1524046,111
1976627,1.428365065,559.231068,37
1976649,1.110855535,242.4481091,111
1976686,0.475509348,57.50687598,79
1976711,1.673957867,397.4022126,7
1976717,0.644429728,89.68664119,87
1976718,1.295809295,201.1675482,47
1976721,0.501942764,47.58275402,93
1976771,0.676156148,277.2502096,59
1976781,0.801784779,174.9923346,111
1976787,1.457379195,308.282605,97
1976823,1.166353299,456.6486657,37
1976861,0.706223197,154.135685,111
1976883,1.012315551,257.6964868,19
1976967,1.126992123,708.4828199,73
1976969,1.01698236,398.1672088,37
1976987,0.773636196,103.3419727,103
1976992,0.653576557,103.6102816,107
1977001,2.229997936,358.2685133,29
1977008,1.355141638,344.966783,19
1977142,2.646166076,673.6118006,19
1977198,0.748905329,201.0880882,61
1977202,0.765943483,93.6542009,53
1977265,0.727613982,48.94416772,63
1977270,0.979484922,104.5934054,9
1977296,0.896294907,563.4551741,73
1977353,0.86222133,44.99863314,43
1977399,0.970603277,380.0089489,37
