sampno,vehno,trip,startplace,endplace,startgpsplaceid,endgpsplaceid,newgpslist
2926552,2,1.0,REDACTED,REDACTED,1.0,2.0,
2926552,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2926552,3,1.0,REDACTED,REDACTED,1.0,2.0,
2926552,3,2.0,REDACTED,REDACTED,2.0,3.0,
2926552,3,3.0,REDACTED,REDACTED,3.0,4.0,
2926552,3,4.0,REDACTED,REDACTED,4.0,5.0,
2943742,1,1.0,REDACTED,REDACTED,1.0,2.0,
2943742,1,2.0,REDACTED,REDACTED,2.0,4.0,3
2943742,1,3.0,REDACTED,REDACTED,4.0,5.0,
2951975,1,1.0,REDACTED,REDACTED,1.0,2.0,
2951975,1,2.0,REDACTED,REDACTED,2.0,3.0,
2951975,1,3.0,REDACTED,REDACTED,3.0,4.0,
2951975,1,4.0,REDACTED,REDACTED,4.0,5.0,
2951975,1,5.0,REDACTED,REDACTED,5.0,6.0,
2951975,2,1.0,REDACTED,REDACTED,1.0,2.0,
2951975,2,1.5,REDACTED,REDACTED,2.0,4.0,3
2951975,2,2.0,REDACTED,REDACTED,4.0,5.0,
2954351,1,1.0,REDACTED,REDACTED,1.0,2.0,
2954351,1,2.0,REDACTED,REDACTED,2.0,4.0,3
2954351,1,3.0,REDACTED,REDACTED,4.0,6.0,5
2954351,2,1.0,REDACTED,REDACTED,1.0,2.0,
2954351,2,2.0,REDACTED,REDACTED,2.0,3.0,
2954351,3,1.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
2954351,3,2.0,REDACTED,REDACTED,4.0,5.0,
2954351,3,3.0,REDACTED,REDACTED,5.0,6.0,
2954351,3,4.0,REDACTED,REDACTED,6.0,8.0,7
2954351,3,5.0,REDACTED,REDACTED,8.0,9.0,
2954351,3,6.0,REDACTED,REDACTED,9.0,10.0,
2954351,3,7.0,REDACTED,REDACTED,10.0,12.0,11
2957153,1,1.0,REDACTED,REDACTED,1.0,2.0,
2957153,1,2.0,REDACTED,REDACTED,2.0,3.0,
2957153,2,1.0,REDACTED,REDACTED,1.0,2.0,
2957153,2,2.0,REDACTED,REDACTED,2.0,3.0,
2959995,1,1.0,REDACTED,REDACTED,1.0,2.0,
2959995,1,2.0,REDACTED,REDACTED,2.0,3.0,
2959995,1,3.0,REDACTED,REDACTED,3.0,4.0,
2964861,1,1.0,REDACTED,REDACTED,1.0,2.0,
2964861,1,2.0,REDACTED,REDACTED,2.0,3.0,
2964861,1,3.0,REDACTED,REDACTED,3.0,4.0,
2964861,1,4.0,REDACTED,REDACTED,4.0,5.0,
2964861,1,5.0,REDACTED,REDACTED,5.0,6.0,
2964861,1,6.0,REDACTED,REDACTED,6.0,7.0,
2964861,1,7.0,REDACTED,REDACTED,7.0,8.0,
2967627,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2967627,2,2.0,REDACTED,REDACTED,3.0,4.0,
2967627,2,3.0,REDACTED,REDACTED,4.0,5.0,
2967627,2,4.0,REDACTED,REDACTED,5.0,6.0,
3022385,2,1.0,REDACTED,REDACTED,1.0,2.0,
3022385,2,2.0,REDACTED,REDACTED,2.0,3.0,
3029527,1,1.0,REDACTED,REDACTED,,,
3029527,1,2.0,REDACTED,REDACTED,1.0,2.0,
3029527,1,3.0,REDACTED,REDACTED,2.0,3.0,
3029527,1,4.0,REDACTED,REDACTED,3.0,4.0,
3029527,2,1.0,REDACTED,REDACTED,1.0,2.0,
3029527,2,2.0,REDACTED,REDACTED,2.0,3.0,
3039701,1,1.0,REDACTED,REDACTED,1.0,3.0,2
3039701,1,2.0,REDACTED,REDACTED,3.0,4.0,
3039701,1,3.0,REDACTED,REDACTED,4.0,6.0,5
3052193,1,1.0,REDACTED,REDACTED,1.0,2.0,
3052193,1,2.0,REDACTED,REDACTED,2.0,3.0,
3052193,2,1.0,REDACTED,REDACTED,1.0,2.0,
3052193,3,1.0,REDACTED,REDACTED,,,
3052193,3,2.0,REDACTED,REDACTED,,,
3052193,3,3.0,REDACTED,REDACTED,1.0,3.0,2
3052193,3,4.0,REDACTED,REDACTED,3.0,4.0,
7201245,1,1.0,REDACTED,REDACTED,1.0,2.0,
7201245,1,2.0,REDACTED,REDACTED,2.0,3.0,
7201245,2,1.0,REDACTED,REDACTED,1.0,2.0,
7201245,2,2.0,REDACTED,REDACTED,2.0,3.0,
7201245,2,3.0,REDACTED,REDACTED,3.0,4.0,
7201245,2,4.0,REDACTED,REDACTED,4.0,5.0,
7202124,3,1.0,REDACTED,REDACTED,1.0,2.0,
7202124,3,2.0,REDACTED,REDACTED,2.0,3.0,
7202124,3,3.0,REDACTED,REDACTED,3.0,4.0,
7202261,1,1.0,REDACTED,REDACTED,1.0,2.0,
7202261,1,2.0,REDACTED,REDACTED,2.0,3.0,
7202261,1,3.0,REDACTED,REDACTED,3.0,4.0,
7202261,1,4.0,REDACTED,REDACTED,4.0,5.0,
7202261,1,5.0,REDACTED,REDACTED,5.0,6.0,
7202261,1,6.0,REDACTED,REDACTED,6.0,7.0,
7202261,1,7.0,REDACTED,REDACTED,7.0,8.0,
7202261,1,8.0,REDACTED,REDACTED,8.0,9.0,
7202387,1,1.0,REDACTED,REDACTED,,,
7202387,1,2.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
7202387,1,999.0,REDACTED,REDACTED,4.0,6.0,"5, 6"
7202838,1,1.0,REDACTED,REDACTED,1.0,2.0,
7202838,1,2.0,REDACTED,REDACTED,2.0,3.0,
7202838,1,3.0,REDACTED,REDACTED,3.0,4.0,
7203094,1,1.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
7203094,1,2.0,REDACTED,REDACTED,,,
7203094,1,999.0,REDACTED,REDACTED,4.0,6.0,"5, 6"
7203374,2,1.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
7203374,2,2.0,REDACTED,REDACTED,4.0,6.0,5
7203374,2,3.0,REDACTED,REDACTED,6.0,7.0,
7203374,2,4.0,REDACTED,REDACTED,7.0,8.0,
7203896,1,1.0,REDACTED,REDACTED,1.0,2.0,
7203896,1,2.0,REDACTED,REDACTED,2.0,3.0,
7203896,1,3.0,REDACTED,REDACTED,3.0,4.0,
7204105,1,1.0,REDACTED,REDACTED,1.0,2.0,
7204105,1,2.0,REDACTED,REDACTED,2.0,3.0,
7204105,1,3.0,REDACTED,REDACTED,3.0,4.0,
7204105,1,4.0,REDACTED,REDACTED,4.0,5.0,
7204105,1,5.0,REDACTED,REDACTED,5.0,7.0,6
7204105,1,6.0,REDACTED,REDACTED,7.0,8.0,
7204105,1,7.0,REDACTED,REDACTED,8.0,9.0,
7204105,1,8.0,REDACTED,REDACTED,9.0,10.0,
7204105,1,9.0,REDACTED,REDACTED,10.0,11.0,
7204105,1,10.0,REDACTED,REDACTED,11.0,12.0,
7204105,1,11.0,REDACTED,REDACTED,12.0,13.0,
7204105,1,12.0,REDACTED,REDACTED,13.0,14.0,
7204105,1,13.0,REDACTED,REDACTED,14.0,15.0,
7204105,1,14.0,REDACTED,REDACTED,15.0,16.0,
7204239,1,1.0,REDACTED,REDACTED,1.0,2.0,
7204239,1,2.0,REDACTED,REDACTED,2.0,3.0,
7204239,1,3.0,REDACTED,REDACTED,3.0,4.0,
7204239,1,4.0,REDACTED,REDACTED,4.0,5.0,
7204239,2,1.0,REDACTED,REDACTED,,,
7204239,2,2.0,REDACTED,REDACTED,1.0,2.0,
7204239,2,3.0,REDACTED,REDACTED,2.0,3.0,
7204239,2,4.0,REDACTED,REDACTED,3.0,6.0,"4, 5"
7204239,2,5.0,REDACTED,REDACTED,6.0,7.0,
7204239,2,6.0,REDACTED,REDACTED,7.0,10.0,"8, 9"
7204239,2,999.0,REDACTED,REDACTED,10.0,13.0,"11, 12, 13"
7204286,1,1.0,REDACTED,REDACTED,1.0,2.0,
7204286,1,2.0,REDACTED,REDACTED,2.0,3.0,
7204286,1,3.0,REDACTED,REDACTED,3.0,4.0,
7204286,1,4.0,REDACTED,REDACTED,4.0,5.0,
7204286,1,5.0,REDACTED,REDACTED,5.0,10.0,"6, 7, 8, 9"
7209067,2,1.0,REDACTED,REDACTED,,,
7209067,2,2.0,REDACTED,REDACTED,,,
7209067,2,3.0,REDACTED,REDACTED,,,
7209067,2,4.0,REDACTED,REDACTED,,,
7209067,2,5.0,REDACTED,REDACTED,1.0,2.0,
7209067,2,6.0,REDACTED,REDACTED,2.0,4.0,3
