sampno,perno,cperwgt,cexpperwgt,hctfip
2149226,1,0.49512154,230.9729833,59
2149226,2,1.527586764,712.6154765,59
2149232,1,0.568124072,265.0284855,59
2149232,2,0.357734073,166.8820669,59
2149334,1,0.496839938,231.7746117,59
2149334,2,0.524110624,244.4963199,59
2149479,1,0.814885388,380.1420336,59
2149499,1,0.385765368,179.9585975,59
2150238,1,4.022721424,1876.589671,59
2150238,2,1.989666257,928.1744257,59
2150238,3,0.085211793,39.75109252,59
2150238,4,0.081079978,37.82361082,59
2150436,1,0.803526188,374.8429944,59
2150491,1,2.226540227,1038.675552,59
2151428,1,0.724068085,337.7759847,59
2151470,1,0.760200864,354.6318375,59
2151586,1,0.859856703,401.1210417,59
2151771,1,0.190831637,89.02249026,59
2151771,2,0.636062019,296.7213708,59
2151885,1,0.569793773,265.8073965,59
2151941,1,0.299462249,139.6984041,59
2151941,2,0.243021383,113.3688788,59
2152018,1,0.777162158,362.5442396,59
2152018,2,0.614424771,286.6276475,59
2152180,1,0.749313316,349.5528228,59
2152180,2,0.790635256,368.8294067,59
2152670,1,0.584896943,272.8529885,59
2152728,1,1.022943079,477.2004356,59
2152728,2,1.272514953,593.6251024,59
2153078,1,1.996130563,931.1900088,59
2153078,2,1.891254568,882.2656143,59
2153078,3,1.575875493,735.1420499,59
2153078,4,1.493155464,696.5533594,59
2153109,1,0.829186511,386.8134723,59
2153109,2,1.093967038,510.3329381,59
2153109,3,0.829186511,386.8134723,59
2153109,4,2.333398426,1088.524639,59
2153109,5,1.746102994,814.5527612,59
2153233,1,0.733373155,342.1167768,59
2153233,2,0.733373155,342.1167768,59
2153233,3,1.613072983,752.4945875,59
2153732,1,3.296023165,1537.586717,59
2153732,2,1.264798589,590.0254376,59
2153732,3,2.601154471,1213.432177,59
2153732,4,2.745539519,1280.787448,59
2153878,1,0.761524633,355.2493725,59
2153929,1,0.463786227,216.3551368,59
2153929,2,1.201617506,560.5516174,59
2153929,3,0.673544734,314.2069654,59
2154637,1,0.993419454,463.4277373,59
2154637,2,0.384160195,179.209788,59
2154637,3,0.784995831,366.1986284,59
2154637,4,0.784995831,366.1986284,59
2154968,1,1.398487712,652.3910853,59
2154968,2,0.484439472,225.9898247,59
2154968,3,4.052491474,1890.477327,59
2155789,1,0.803526188,374.8429944,59
2156184,1,1.886984887,880.2738188,59
2156451,1,0.181131513,84.49740648,59
2156451,2,0.514698056,240.1053798,59
2158234,1,0.761524633,355.2493725,59
2159121,1,1.063099238,495.9331854,59
2159121,2,2.146115902,1001.157801,59
2159121,3,0.839955154,391.8370177,59
2159121,4,0.839955154,391.8370177,59
2159781,1,1.148750421,535.8892521,59
2159781,2,1.824148388,850.960746,59
2159781,3,1.973711956,920.7317834,59
2159781,4,2.083177068,971.7969895,59
2160062,1,0.662170363,308.9008491,59
2160062,2,0.698642415,325.9149718,59
2160607,1,2.353286615,1097.802431,59
2160607,2,0.612625668,285.7883708,59
2160607,3,0.580688444,270.8897339,59
2161303,1,0.805095695,375.5751658,59
2161303,2,0.147478361,68.79829359,59
2161748,1,1.395577855,651.0336443,59
2161748,2,1.472867261,687.0889624,59
2161801,1,1.48017699,690.4989332,59
2161830,1,1.026923114,479.0571123,59
2161830,2,1.026923114,479.0571123,59
2161939,1,0.859856703,401.1210417,59
2162349,1,0.734977022,482.2937045,73
2162650,1,0.195058334,90.99423416,59
2162650,2,0.205533546,95.88089499,59
2162650,3,1.601203356,746.9574358,59
2162726,1,0.70392502,328.379294,59
2162726,2,1.063099238,495.9331854,59
2162726,3,2.462881672,1148.928256,59
2162726,4,1.10398649,515.006988,59
2162730,1,0.363211986,169.4374999,59
2163039,1,0.746638552,215.4602654,61
2163219,1,1.444525892,416.8522126,61
2163219,2,0.665256184,191.9754528,61
2163219,3,2.307947139,666.0128948,61
2163277,1,0.612513037,176.7551666,61
2163277,2,0.849320654,245.0916218,61
2164090,1,1.572272929,453.7166504,61
2164090,2,1.560256235,450.2489483,61
2164090,3,1.368671587,394.9626534,61
2164090,4,1.460082137,421.3413359,61
2164342,1,3.581284196,1033.464508,61
2164342,2,0.94671551,273.197218,61
2164342,3,1.158288085,334.2515032,61
2164342,4,0.832295415,240.1785854,61
2164361,1,0.746638552,215.4602654,61
2164553,1,2.704901923,780.5636142,61
2164553,2,1.002453612,289.2817694,61
2164553,3,0.906090163,261.4738104,61
2164553,4,0.881023378,254.2401949,61
2164601,1,0.952454852,274.8534411,61
2164917,1,0.627329089,181.0306898,61
2164917,2,1.193215612,344.3306697,61
2165061,1,0.550479948,158.8540472,61
2165061,2,1.829194049,527.857334,61
2165500,1,0.836563839,241.4103403,61
2165500,2,0.490457688,141.5332003,61
2165954,1,2.65847165,767.1650575,61
2165954,2,2.736324241,789.6312695,61
2166694,1,0.366758134,22.45925528,63
2166694,2,0.316877102,19.40467861,63
2166694,3,0.473165192,28.97532963,63
2168031,1,0.246077485,105.5064238,65
2168031,2,0.500152057,214.4416209,65
2168290,1,0.200313125,85.88482385,65
2168290,2,0.406452965,174.2678681,65
2169173,1,0.347507679,148.9949085,65
2169447,1,3.246989043,1392.155813,65
2169447,2,3.24947884,1393.223321,65
2169447,3,1.526121116,654.3287814,65
2169564,1,0.812281803,348.2681397,65
2169564,2,0.744889729,319.373596,65
2170054,1,0.219844218,94.2588354,65
2170054,2,0.316960127,135.8975586,65
2170227,1,1.394781865,598.016703,65
2170291,1,0.411532901,176.445905,65
2170291,2,0.633064365,271.4281521,65
2170649,1,0.912299745,391.1511178,65
2170649,2,0.911602662,390.8522417,65
2171118,1,1.822875144,781.5629172,65
2171118,2,1.821479611,780.9645787,65
2171118,3,0.672161713,288.1912517,65
2171118,4,0.672161713,288.1912517,65
2171437,1,0.792888917,339.9533846,65
2171437,2,0.793494871,340.2131892,65
2171840,1,0.186547416,79.98273659,65
2171840,2,1.487607344,637.8158919,65
2171840,3,0.69781055,299.1882635,65
2172179,1,1.184841803,508.0043023,65
2172179,2,0.199256622,85.43184512,65
2172179,3,0.989086119,424.0734945,65
2172179,4,0.989086119,424.0734945,65
2172543,1,3.700193507,1586.46852,65
2172543,2,1.249636984,535.7854214,65
2172543,3,1.521718416,652.4411114,65
2172543,4,1.281499196,549.4464355,65
2172543,5,1.281499196,549.4464355,65
2172650,1,2.513703444,1077.757521,65
2172650,2,2.515630349,1078.583687,65
2172650,3,0.927472076,397.6562979,65
2172650,4,0.926763355,397.352432,65
2172832,1,1.068218761,458.0018405,65
2173121,1,1.359646603,582.9523592,65
2173121,2,1.358606387,582.5063634,65
2173121,3,1.23342423,528.8341569,65
2173121,4,0.418104349,179.2634322,65
2173121,5,0.978550792,419.5564431,65
2173255,1,0.245174193,105.1191345,65
2173255,2,1.196633156,513.0598788,65
2173282,1,0.394142952,168.9899149,65
2173340,1,0.626759101,268.7247521,65
2173371,1,0.536963622,230.2246843,65
2173371,2,0.606766922,260.1530485,65
2173371,3,2.429128747,1041.495879,65
2173371,4,3.376257397,1447.579989,65
2173648,1,0.906542949,388.682875,65
2173756,1,1.609195032,689.9469598,65
2173756,2,0.544774357,233.5735596,65
2174002,1,0.877265897,376.1302557,65
2174002,2,0.771774064,330.9003313,65
2174025,1,0.2474245,106.0839603,65
2174025,2,0.581688909,249.4007791,65
2174068,1,2.088038555,895.2524862,65
2174068,2,0.120032267,51.46417678,65
2174068,3,0.165531773,70.97222001,65
2174068,4,1.139002939,488.3507587,65
2174068,5,1.138131965,487.9773263,65
2174068,6,1.138131965,487.9773263,65
2174068,7,1.139002939,488.3507587,65
2175050,1,0.503081403,215.6975867,65
2175050,2,0.121961859,52.29149484,65
2175988,1,0.193525376,82.97455696,65
2175988,2,0.566338796,242.8193742,65
2176299,1,0.865526445,371.0969322,65
2176299,2,2.560716791,1097.914628,65
2176299,3,1.20303794,515.8059484,65
2176299,4,1.20303794,515.8059484,65
2176299,5,1.202117849,515.4114567,65
2176333,1,0.307141082,131.6876152,65
2176333,2,1.27344141,545.9916367,65
2176333,3,0.916570563,392.9822433,65
2176833,1,0.284634272,122.0377562,65
2176833,2,0.503081403,215.6975867,65
2176859,1,0.889807172,381.507363,65
2176859,2,0.302273168,129.6004828,65
2176859,3,0.640254566,274.5109712,65
2177162,1,1.558560056,668.2370695,65
2177363,1,2.545375611,1091.337053,65
2177363,2,0.86167102,369.4439077,65
2177363,3,0.882938279,378.5623057,65
2177363,4,0.882938279,378.5623057,65
2177498,1,1.194819805,512.2823994,65
2177498,2,1.193906018,511.8906104,65
2177498,3,0.860042819,368.7458118,65
2177861,1,1.25442205,537.837032,65
2177861,2,0.278826509,119.5476608,65
2177887,1,0.784653016,336.4222187,65
2177887,2,0.266826353,114.4025601,65
2178078,1,1.753204281,751.6913361,65
2178078,2,1.751862189,751.1159104,65
2178122,1,0.231438771,99.23003322,65
2178122,2,0.231263938,99.15507288,65
2178122,3,0.110424694,47.34490251,65
2178229,1,0.898382848,385.1842086,65
2178229,2,0.652089342,279.5851652,65
2178377,1,2.412869885,1034.524846,65
2178377,2,2.411021802,1033.732475,65
2178377,3,1.734473644,743.6605222,65
2178774,1,1.033255283,443.0111496,65
2178774,2,0.351161765,150.5616083,65
2178774,3,0.743880374,318.9408321,65
2178774,4,0.743880374,318.9408321,65
2178928,1,1.596721811,1035.637998,67
2178928,2,0.642466714,416.7056132,67
2178928,3,1.455764815,944.2129172,67
2178928,4,1.455764815,944.2129172,67
2178929,1,1.508647002,978.5124441,67
2178942,1,0.844177966,547.5360661,67
2178942,2,0.197978796,128.4095721,67
2178964,1,0.585384927,133.6665248,57
2178964,2,0.739402683,168.8348684,57
2178971,1,0.68411059,443.7159419,67
2179333,1,0.316005348,204.961906,67
2179333,2,0.109383732,70.94657868,67
2179402,1,0.846762052,549.2121111,67
2179402,2,0.834499343,541.2584858,67
2179402,3,0.674102182,437.2244622,67
2179447,1,3.040285652,1971.937332,67
2179473,1,1.472549254,955.0993493,67
2179473,2,1.494255398,969.1780119,67
2179607,1,1.525605748,989.5119316,67
2179607,2,0.904920587,586.933891,67
2179607,3,0.720317725,467.1999854,67
2179815,1,0.338182583,219.3461194,67
2179815,2,0.333337305,216.2034598,67
2179962,1,5.000000217,1482.102931,85
2180021,1,1.306403472,847.3367545,67
2180021,2,1.325650581,859.8204805,67
2180021,3,1.054649818,684.0486675,67
2180021,4,1.054649818,684.0486675,67
2180021,5,1.039355149,674.1285041,67
2180129,1,2.943148653,1908.934017,67
2180129,2,0.277318451,179.8694826,67
2180129,3,1.117238551,724.6438852,67
2180129,4,0.94727198,614.4031172,67
2180602,1,0.877556852,65.86752963,69
2180602,2,1.007106482,75.59124622,69
2181379,1,2.235951657,167.8257218,69
2181379,2,1.764076617,132.4077962,69
2181379,3,1.561131285,117.1751562,69
2181962,1,0.452749906,33.98243408,69
2182075,1,0.0621975,4.668410539,69
2182075,2,0.423146339,31.76045404,69
2182075,3,0.343814943,25.80601009,69
2182179,1,0.330675742,24.81980989,69
2182179,2,0.724768948,54.39959823,69
2182183,1,0.743842049,55.83118418,69
2182183,2,0.164986659,12.38354371,69
2182208,1,1.049226769,78.75270434,69
2182487,1,0.510342455,38.30520693,69
2182487,2,0.57152997,42.89781015,69
2182897,1,0.147617944,11.07988537,69
2182897,2,0.159871712,11.99962678,69
2182897,3,0.914523349,68.64215543,69
2183489,1,0.840762755,345.3442812,71
2183489,2,1.265829871,519.9410944,71
2183489,3,0.688280744,282.7121176,71
2183520,1,1.591260812,653.6122327,71
2183520,2,1.632035548,670.3605032,71
2183520,3,1.335394823,548.5149798,71
2183520,4,1.335394823,548.5149798,71
2183633,1,0.752049538,308.9052243,71
2183633,2,0.631447482,259.3677891,71
2183633,3,0.631447482,259.3677891,71
2183851,1,0.339896751,139.6129864,71
2183851,2,1.484694527,609.840007,71
2183851,3,2.23679603,918.766576,71
2183999,1,0.54460024,223.6951831,71
2183999,2,1.298528405,533.3720557,71
2183999,3,0.288457093,118.4840871,71
2184681,1,0.215726437,88.60988542,71
2184681,2,0.626914421,257.5058288,71
2185543,1,4.999999529,2053.755633,71
2185543,2,1.095797329,450.1000296,71
2185543,3,1.529208465,628.124159,71
2185910,1,0.728896467,299.3950731,71
2186102,1,1.368962325,562.3028704,71
2186102,2,1.33477556,548.2606168,71
2186102,3,2.010737542,825.9127884,71
2186102,4,1.120249821,460.1439196,71
2186309,1,1.593324524,654.459905,71
2186309,2,3.35383486,1377.591577,71
2186309,3,1.241654165,510.0108951,71
2186309,4,1.241654165,510.0108951,71
2186486,1,0.165113937,67.82074211,71
2187273,1,1.645872427,676.0440172,71
2187273,2,0.896315704,368.1627198,71
2188196,1,0.618036859,253.8593602,71
2188196,2,2.234722853,917.9150162,71
2188196,3,1.213508662,498.4500972,71
2188225,1,0.30874806,126.8186255,71
2188225,2,0.316580718,130.0358989,71
2188225,3,3.136914876,1288.491441,71
2188225,4,0.266167454,109.3285919,71
2188225,5,0.266167454,109.3285919,71
2189089,1,0.626697124,257.4165738,71
2189089,2,0.642696486,263.9883307,71
2189343,1,1.981726058,813.9962878,71
2189343,2,0.867868102,356.4778342,71
2189436,1,1.206638006,495.6279671,71
2189597,1,2.242962757,921.2995661,71
2189597,2,2.043200347,839.2469235,71
2189597,3,0.779440481,320.1560858,71
2189597,4,0.935001845,384.0530975,71
2189705,1,1.152989568,473.5918086,71
2189705,2,1.182507055,485.7161508,71
2189741,1,0.732853479,301.0204205,71
2189741,2,0.714596373,293.5212931,71
2189776,1,0.780409117,320.5539543,71
2189776,2,1.259598582,517.3815854,71
2190304,1,1.374136308,564.4280898,71
2190304,2,0.469859527,192.9953483,71
2190304,3,2.018343867,829.0370954,71
2190304,4,0.724606159,297.632824,71
2190304,5,1.124481177,461.8819539,71
2190355,1,1.498544806,615.5290253,71
2190355,2,3.015660408,1238.686027,71
2190355,3,1.65696197,680.5990601,71
2190355,4,0.91700506,376.6608969,71
2190355,5,0.841402289,345.6069707,71
2190583,1,0.734683222,301.7719895,71
2190707,1,2.606122901,1070.468018,71
2190707,2,2.672964954,1097.92347,71
2190707,3,2.18668161,898.1820194,71
2190707,4,2.18668161,898.1820194,71
2190707,5,2.242750072,921.2122056,71
2191101,1,0.817780467,335.9042798,71
2191101,2,0.79739659,327.5315786,71
2191101,3,1.961092139,805.5208813,71
2191257,1,0.315095972,129.4260378,71
2191257,2,0.873820719,358.9228785,71
2191257,3,0.461437507,189.5359939,71
2191257,4,0.752336613,309.0231405,71
2191257,5,0.733591604,301.3236062,71
2191830,1,3.050298942,1252.913845,71
2191830,2,0.99674218,409.413012,71
2191830,3,1.022246363,419.8888849,71
2191830,4,2.49527068,1024.93534,71
2191830,5,2.55926543,1051.221258,71
2192064,1,0.95260094,391.2819461,71
2192064,2,0.97697133,401.2921121,71
2192064,3,0.820116417,336.863774,71
2192064,4,0.799674043,328.4670448,71
2192624,1,0.591086289,242.789382,71
2192624,2,1.368044155,561.9257307,71
2192624,3,0.531022524,218.1181207,71
2192624,4,0.342902809,140.8477284,71
2192767,1,0.915043067,375.855006,71
2192776,1,2.431457812,998.7241296,71
2192776,2,2.370663665,973.7528628,71
2192852,1,1.024818147,420.9452482,71
2193087,1,0.646887559,265.7098185,71
2193112,1,0.760408921,312.3388502,71
2193112,2,0.741461762,304.5562827,71
2193177,1,1.051043478,431.7173333,71
2193477,1,0.896315704,368.1627198,71
2193477,2,2.184958198,897.4741259,71
2194057,1,0.493199787,202.5823874,71
2194057,2,1.371595733,563.3845458,71
2194057,3,0.74548231,306.2077274,71
2194057,4,0.74548231,306.2077274,71
2194252,1,0.455489342,187.0927782,71
2194348,1,0.229271802,94.17365968,71
2194348,2,0.669999288,275.2029882,71
2194348,3,1.646883977,676.4595125,71
2194396,1,1.001472438,411.355971,71
2194396,2,0.756021138,310.5365636,71
2194396,3,0.819711396,336.6974109,71
2194396,4,0.840668441,345.3055418,71
2194651,1,0.541794167,355.5266463,73
2194651,2,1.167973998,766.4273699,73
2194710,1,1.286249908,844.0403093,73
2194710,2,1.30704346,857.6850885,73
2194710,3,3.356774128,2202.723324,73
2195072,1,1.443986363,947.5473538,73
2195072,2,1.99498246,1309.112329,73
2195072,3,1.639989634,1076.165175,73
2195394,1,0.569335294,373.5992007,73
2195426,1,0.44921306,294.7746994,73
2195426,2,0.93738434,615.1138776,73
2195580,1,0.751151919,492.9077113,73
2195580,2,0.763278895,500.8654623,73
2195580,3,0.6378507,418.5591766,73
2195860,1,0.590461638,387.4623588,73
2195860,2,0.808388432,530.46645,73
2195889,1,0.247393219,162.3400304,73
2195889,2,0.515063948,337.9862117,73
2195942,1,1.497751772,982.828345,73
2195942,2,0.593418616,389.4027348,73
2196088,1,0.573415769,376.2768181,73
2196088,2,0.186815293,122.5886486,73
2196137,1,0.550012519,360.919549,73
2196137,2,0.375507146,246.4087001,73
2196259,1,1.318377892,865.12277,73
2196259,2,1.887817634,1238.79051,73
2196338,1,2.345266093,1538.969298,73
2196338,2,0.994536885,652.6175162,73
2196338,3,2.584870531,1696.198311,73
2196338,4,2.543710838,1669.189221,73
2196430,1,1.076843122,706.6270681,73
2197160,1,0.884097631,580.1470095,73
2197160,2,0.870045033,570.925661,73
2197160,3,2.470843637,1621.373587,73
2197296,1,0.098138761,64.39889296,73
2197350,1,2.666976298,1750.076315,73
2197355,1,1.03775545,680.9776432,73
2197849,1,1.256323207,824.4023352,73
2197849,2,1.292297632,848.0088403,73
2197849,3,2.137217281,1402.447163,73
2197883,1,4.957604265,3253.191942,73
2197883,2,2.55023706,1673.471744,73
2197883,3,3.707934585,2433.155667,73
2198082,1,1.026640669,673.6840971,73
2198082,2,0.476389126,312.6076996,73
2198082,3,1.240813918,814.225102,73
2198082,4,0.781889988,513.0781061,73
2198082,5,0.794514805,521.3625417,73
2198123,1,0.59512992,390.5256967,73
2198123,2,0.893664585,586.4248682,73
2198123,3,0.795416319,521.9541174,73
2198130,1,1.822045787,1195.630865,73
2198514,1,0.044063306,28.91444833,73
2198528,1,1.521970859,998.7209688,73
2198528,2,0.58399889,383.2214883,73
2198630,1,1.431061725,939.0661745,73
2198630,2,1.183586445,776.6722958,73
2198630,3,0.598357822,392.6438543,73
2198694,1,1.262257659,828.2965375,73
2198694,2,0.735899132,482.8987953,73
2198845,1,1.198089568,786.1892803,73
2198845,2,1.118415392,733.9068929,73
2198877,1,2.274974249,1492.84362,73
2198964,1,0.87081891,571.433481,73
2198964,2,0.856977951,562.3510096,73
2199140,1,1.553644096,1019.505024,73
2199140,2,0.787559817,516.798662,73
2199289,1,0.879459509,577.1034625,73
2199289,2,4.603121261,3020.579335,73
2199289,3,1.496819947,982.2168795,73
2199292,1,0.466979321,306.4329633,73
2199292,2,0.593418616,389.4027348,73
2199388,1,4.957604265,3253.191942,73
2199501,1,2.406342306,1579.047657,73
2199501,2,0.416157244,273.0833931,73
2199915,1,0.599746273,393.5549588,73
2199918,1,1.432885168,940.2627224,73
2199918,2,3.36163443,2205.912666,73
2199918,3,2.763162842,1813.194159,73
2199918,4,2.763162842,1813.194159,73
2200081,1,2.194420107,1439.983796,73
2200130,1,1.293099026,848.5347168,73
2200182,1,2.090557222,1371.828719,73
2200182,2,4.262701603,2797.195131,73
2200336,1,0.434839445,285.3426982,73
2200336,2,0.856772975,562.2165045,73
2200369,1,0.634714665,416.5013028,73
2200495,1,2.845003186,1866.897991,73
2200495,2,2.799697472,1837.168271,73
2200507,1,0.860811801,564.8667919,73
2200507,2,1.798679945,1180.298142,73
